101329,2,Mohave Community College at Lake Havasu City,1977 West Acoma Blvd,Lake Havasu City,AZ,"""86403"""
101329,2,Mohave Community College at Lake Havasu City,1977 West Acoma Blvd,Lake Havasu City,AZ,"""86403"""
101329,2,Mohave Community College at Lake Havasu City,1977 West Acoma Blvd,Lake Havasu City,AZ,"""86403"""
101329,2,Mohave Community College at Lake Havasu City,1977 West Acoma Blvd,Lake Havasu City,AZ,"""86403"""
101329,3,Mohave Community College at Henry Campus,3400 Highway 95,Bullhead City,AZ,"""86442"""
101329,4,Mohave Community College at North Mohave Campus,480 South Central,Colorado City,AZ,"""86021"""
101356,2,Dine College - Shiprock Campus,"Box 580, 1228 Yucca Drive",Shiprock,NM,"""87420"""
101356,3,Dine College at Crownpoint Site,PO Box 57; Jct Hwy 371 & Route 9,Crownpoint,NM,"""87313"""
101356,4,Dine College at Window Rock,"PO Box 1924, Tribal Hill Drive",Window Rock,AZ,"""86515"""
101356,5,Dine College at Chinle Site,PO Box 1997; Hwy 191 - Bashas Complex,Chinle,AZ,"""86503"""
101356,6,Dine College at Kayenta Site,PO Box 1790; Hwy. 163 - Bashas' Shopping Center,Kayenta,AZ,"""86033"""
101356,7,Dine College at Tuba City Site,"PO Box 1716, 600 Edgewater Drive",Tuba City,AZ,"""86045"""
101356,8,Dine College at Ganado Site,"PO Box 387, Hwy 264",Ganado,AZ,"""86505"""
101365,2,Northern Arizona University - NAU YUMA Branch Campus,"2020 South Avenue East, P.O. Box 6236",Yuma,AZ,"""85364"""
101365,3,Northern Arizona University at Apache Junction,"273 Old West Highway, Room 412",Apache Junction,AZ,"""85219"""
101365,4,Northern Arizona University at West Valley,"10320 W. McDowell Rd, Bldg D-4011",Avondale,AZ,"""85392"""
101365,5,Northern Arizona University at Bullhead City,3400 Highway 95,Bullhead City,AZ,"""86442"""
101365,6,Northern Arizona University at Chandler/Gilbert,"2626 East Pecos Rd, Jacaranda Hall",Chandler,AZ,"""85225"""
101365,7,Northern Arizona University at Chinle,"Bashas' Shopper Center/Hwy 191, Box 1923",Chinle,AZ,"""86503"""
101365,8,Northern Arizona University at Verde Valley,"601 Black Hills Drive, Bldg I-141",Clarkdale,AZ,"""86324"""
101365,9,Northern Arizona University at Signal Peak,"8470 N. Overfield Rd, T121",Coolidge,AZ,"""85228"""
101365,10,"Northern Arizona University at Coconino, Flagstaff, Distance Learning Office",Bloom Building,Flagstaff,AZ,"""86011"""
101365,11,Northern Arizona University - Fort Defiance Campus (Window Rock),State Route 12,Ft. Defiance,AZ,"""86504"""
101365,12,Northern Arizona University at Glendale,"6000 W. Olive, Building LA 121",Glendale,AZ,"""85302"""
101365,13,Northern Arizona University at Kayenta,"Hozho Academic center, Hwy 163",Kayenta,AZ,"""86033"""
101365,14,Northern Arizona University at Kingman,1971 Jagerson Ave,Kingman,AZ,"""86409"""
101365,15,Northern Arizona University at Lake Havasu City,1977 W. Acoma Blvd,Lake Havasu City,AZ,"""86403"""
101365,16,Northern Arizona University at East Valley,145 N. Centennial Way,Mesa,AZ,"""85201"""
101365,17,Northern Arizona University at Mesa,1833 W. Southern Ave,Mesa,AZ,"""85202"""
101365,18,Northern Arizona University at Page,475 Lake Powell Blvd,Page,AZ,"""86040"""
101365,19,Northern Arizona University at GateWay,108 N. 40th Street,Phoenix,AZ,"""85034"""
101365,20,Northern Arizona University at North Valley,15601 N. 28th Street,Phoenix,AZ,"""85053"""
101365,21,Northern Arizona University at Paradise Valley,18401 N. 32nd Street,Phoenix,AZ,"""85032"""
101365,22,Northern Arizona University at Phoenix,1202 W Thomas Rd,Phoenix,AZ,"""85013"""
101365,23,Northern Arizona University at South Mountain,7050 S. 24th Street,Phoenix,AZ,"""85042"""
101365,24,Northern Arizona University at Prescott,1100 E. Sheldon,Prescott,AZ,"""86301"""
101365,25,Northern Arizona University at Yavapai,7351 E. Civic Circle,Prescott Valley,AZ,"""86314"""
101365,26,Northern Arizona University at Scottsdale,9000 E. Chaparral,Scottsdale,AZ,"""85256"""
101365,27,Northern Arizona University at Show Low,"1001 W. Deuce of Clubs, PO Box 3411",Show Low,AZ,"""85902"""
101365,28,Northern Arizona University at Thatcher,615 N. Stadium Ave,Thatcher,AZ,"""85552"""
101365,29,Northern Arizona University at Tuba City,"Main Street North, P.O. Box 3893, Main Street between Fir and Horizon",Tuba City,AZ,"""86045"""
101365,30,Northern Arizona University at Tucson,401 N. Bonita,Tucson,AZ,"""85705"""
101365,31,Northern Arizona University at Tucson North,"3895 N. Business Center Dr, Ste 100",Tucson,AZ,"""85705"""
101365,32,Northern Arizona University at Whiteriver,963 S. Chief Ave,Whiteriver,AZ,"""85941"""
101365,33,Northern Arizona University at Aravaipa,"80440 E. Aravaipa Rd, Room A-8",Winkelman,AZ,"""85292"""
101365,34,Northern Arizona University at Communiversity@Surprise Campus,15950 N Civic Center Drive,Surprise,AZ,"""85374"""
101365,35,Northern Arizona University - Phoenix Biomedical Campus,425 N. 5th Street,Phoenix,AZ,"""86004"""
101365,35,Northern Arizona University - Phoenix Biomedical Campus,425 N. 5th Street,Phoenix,AZ,"""86004"""
101374,2,Northland Pioneer College - Little Colorado,1400 N. 3rd St.,Winslow,AZ,"""85045"""
101374,3,Northland Pioneer College - Painted Desert,2251 N. Navajo Blvd,Holbrook,AZ,"""85025"""
101374,4,Northland Pioneer College - Silver Creek,1610 S. Main,Snowflake,AZ,"""85937"""
101374,5,Northland Pioneer College - White Mountain,1001 W. Deuce of Clubs,Show Low,AZ,"""85901"""
101374,5,Northland Pioneer College - White Mountain,1001 W. Deuce of Clubs,Show Low,AZ,"""85901"""
101374,6,Northland Pioneer College at Eagar Heavy Equipment Operations,"7 South Highway 180, Lot #2",Eagar,AZ,"""85925"""
101374,7,Northland Pioneer College at Springerville/Eagar,578 N. Main St.,Eagar,AZ,"""85925"""
101374,8,Northland Pioneer College at Joseph City Ind. Technology and Maintenance,"Cholla Power Plant, 4801 Frontage Road",Joseph City,AZ,"""86032"""
101374,9,Northland Pioneer College at Kayenta,"Comb Ridge Road, Monument Valley Unified School Di",Kayenta,AZ,"""86033"""
101374,10,Northland Pioneer College at Hopi,First Mesa,Polacca,AZ,"""86037"""
101374,11,Northland Pioneer College at Show Low Auto Technology Site,1400 North Lumberman's Loop,Show Low,AZ,"""85901"""
101374,12,Northland Pioneer College at Show Low Welding,1380 East Thornton Road,Show Low,AZ,"""85901"""
101374,13,Northland Pioneer College at St Johns Cosmetology Program,"955 W13 West, Suite B",St. Johns,AZ,"""85936"""
101374,14,Northland Pioneer College at St Johns Ind. Technology and Maintenance,"Coronado Generating Station, 7 mi  North of St. Johns, Highway 191",St. Johns,AZ,"""85936"""
101374,15,Northland Pioneer College at St Johns Welding,"955 W13 West, Suite A",St. Johns,AZ,"""85936"""
101374,16,Northland Pioneer College at St. Johns,65 S. 3rd West,St. Johns,AZ,"""85964"""
101374,17,Northland Pioneer College at Taylor Area Fire Science,"Northern Arizona Training Center, 1840 Papermill Road",Taylor,AZ,"""85939"""
101374,18,Northland Pioneer College at Taylor Heavy Equipment Operations,South Gene Ranch Road,Taylor,AZ,"""85939"""
101374,19,Northland Pioneer College at Whiteriver,720 S. Chief,Whiteriver,AZ,"""85941"""
101435,0,University of Phoenix at Best Western - Mission Viejo,23702 Rockfield,Lake Forest,CA,"""92630-2865"""
101435,0,University of Phoenix at Fort Collins Learning Center,2809 East Harmony Road,Fort Collins,CO,"""80528-3109"""
101435,0,University of Phoenix at Indianapolis Sheraton Hotel,8787 Keystone Crossing,Indianapolis,IN,"""46240-2108"""
101435,0,University of Phoenix at Mid-Cities Learning Center,860 Airport Freeway,Hurst,TX,"""76054-3272"""
101435,0,University of Phoenix at Radisson Phoenix Airport Hotel,3333 E. University Drive,Phoenix,AZ,"""85034-7215"""
101435,0,University of Phoenix at San Clemente Inn,2600 Avenida Del Presidente,San Clemente,CA,"""92672-4424"""
101435,1,University of Phoenix at Fort McDowell Casino,18356 E. Toh Vee Circle,Fort McDowell,AZ,"""85264-8356"""
101435,1,University of Phoenix at Irvine Suites - Mission Viejo,23192 Lake Center Drive,Lake Forest,CA,"""92630-2837"""
101435,1,University of Phoenix at Las Colinas Learning Center,1707 Market Place Blvd,Irving,TX,"""75063-8042"""
101435,1,University of Phoenix at Northwest Indiana Campus,8401 Ohio Street,Merrillville,IN,"""46410-6687"""
101435,1,University of Phoenix at San Onofre NGS,14300 Mesa Road,San Clemente,CA,"""92674-0128"""
101435,1,University of Phoenix at West Valley Campus,9520 West Palm Lane,Phoenix,AZ,"""85037-4403"""
101435,2,University of Phoenix - Atlanta Campus,8200 Roberts Drive,Sandy Springs,GA,"""30350-4147"""
101435,2,University of Phoenix at Hilton - Pasadena,150 S. Los Robles Avenue,Pasadena,CA,"""92408"""
101435,2,University of Phoenix at Holiday Inn - Killeen,300 E. Central Texas,Killeen,TX,"""76541"""
101435,2,University of Phoenix at Lake San Marcos Resort & Country Club,1025 La Bonita Drive,Lake San Marcos,CA,"""92078"""
101435,2,University of Phoenix at Plainfield,2680 E. Main Street,Plainfield,IN,"""46168-2825"""
101435,2,University of Phoenix at Southern California Edison,5000 Pacific Coast Highway,San Clemente,CA,"""92672-4426"""
101435,2,University of Phoenix at Westec II (Nursing Simulation Lab),4710 E. Elwood Street,Phoenix,AZ,"""85040-1994"""
101435,3,University of Phoenix - Boston Campus,100 Grossman Drive,Braintree,MA,"""02184-4957"""
101435,3,University of Phoenix at Holloman AFB,"49 MSS/DPE, 596 4th Street, Suite 224",Holloman AFB,NM,"""88330-8038"""
101435,3,University of Phoenix at Killeen Learning Center,902 W. Central Texas,Killeen,TX,"""76541"""
101435,3,University of Phoenix at Lakewood Country Club,3101 Carson Street,Lakewood,CA,"""90712-4005"""
101435,3,University of Phoenix at Lenexa Learning Center,"Pine Ridge Business Park, 8345 Lenexa Drive",Lenexa,KS,"""66214-1654"""
101435,3,University of Phoenix at Ramada Kearny Mesa,5550 Kearny Mesa Road,San Diego,CA,"""92111-1304"""
101435,3,University of Phoenix at Scottsdale Healthcare - Shea Campus,"9201 E. Mountain View, Suite 140",Scottsdale,AZ,"""85258-9106"""
101435,4,University of Phoenix - Central Florida Campus,2290 Lucien Way,Maitland,FL,"""32751-7001"""
101435,4,University of Phoenix at Courtyard by Marriott - Topeka,2033 SW Wannamaker R,Topeka,KS,"""66604-3830"""
101435,4,University of Phoenix at Jefferson Academy,40 South 11th Street,Show Low,AZ,"""85901-6001"""
101435,4,University of Phoenix at Lakewood Regional Medical Center,3700 South Street,Lakewood,CA,"""90712-1419"""
101435,4,University of Phoenix at McAllen Campus II,4101 South Shary Road,Mission,TX,"""78572-1582"""
101435,4,University of Phoenix at Residence Inn San Diego Central,5400 Kearny Mesa Road,San Diego,CA,"""92111-1303"""
101435,4,University of Phoenix at Scottsdale Healthcare #2,7300 E. 4th Street,Scottsdale,AZ,"""85251-5642"""
101435,5,University of Phoenix - Charlotte Campus,3800 Arco Corporate Drive,Charlotte,NC,"""28273-3409"""
101435,5,University of Phoenix at Downtown Learning Center - San Diego,1230 Columbia Street,San Diego,CA,"""92101-8571"""
101435,5,University of Phoenix at Florence Kentucky Learning Center,500 Meijer Drive,Florence,KY,"""41042-4881"""
101435,5,University of Phoenix at Kalamazoo Learning Center,8175 Creekside Drive,Portage,MI,"""49024-5373"""
101435,5,University of Phoenix at Plano Resource Center at Granite Park,5760 State Hwy 121,Plano,TX,"""75024"""
101435,5,University of Phoenix at Sierra Suites Hotel,391 E. Fry Blvd.,Sierra Vista,AZ,"""85635-1818"""
101435,5,University of Phoenix at The Centre at Sycamore Plaza,5000 Clark Avenue,Lakewood,CA,"""90712-2603"""
101435,6,University of Phoenix - Chicago Campus,"1500 McConnor Parkway, Suite 700",Schaumburg,IL,"""60173-4395"""
101435,6,University of Phoenix at Baton Rouge Learning Annex,6100 Corporate Blvd,Baton Rouge,LA,"""70808-2717"""
101435,6,University of Phoenix at Courtyard by Marriott - Kearny Mesa,8651 Spectrum Center Blvd,San Diego,CA,"""92123-1489"""
101435,6,University of Phoenix at Embassy Suites San Antonio - NW I-10,7750 Briaridge,San Antonio,TX,"""78230-4804"""
101435,6,University of Phoenix at Holiday Inn - LaMirada,14299 Firestone Blvd,LaMirada,CA,"""90638-5523"""
101435,6,University of Phoenix at Maricopa County Courthouse,125 W. Washington Street,Phoenix,AZ,"""85003-2243"""
101435,6,University of Phoenix at Sun Health School of Nursing,10484 W. Thunderbird Blvd.,Sun City,AZ,"""85351-3005"""
101435,7,University of Phoenix - Cincinnati Campus,9050 Centre Point,West Chester,OH,"""45069-4874"""
101435,7,University of Phoenix at Covington Learning Center,1001 Ochsner Blvd.,Covington,LA,"""70433"""
101435,7,University of Phoenix at Kearny Mesa Learning Center,3890 Murphy Canyon Road,San Diego,CA,"""92123"""
101435,7,University of Phoenix at La Quinta Inn & Suites - San Antonio Medical Center,4431 Horizon Hill Bl,San Antonio,TX,"""78229-2258"""
101435,7,University of Phoenix at Lakeview Elementary School,1801 N. Navajo,Page,AZ,"""86040-1927"""
101435,7,University of Phoenix at LaMirada Campus,14320 Firestone Blvd,LaMirada,CA,"""90638-5526"""
101435,7,University of Phoenix at Tempe Mission Palms,60 E. 5th Street,Tempe,AZ,"""85281-3658"""
101435,8,University of Phoenix - Cleveland Campus,5005 Rockside Road,Independence,OH,"""44131-2194"""
101435,8,University of Phoenix at Four Points Hotel by Sheraton,8110 Aero Drive,San Diego,CA,"""92123-1715"""
101435,8,University of Phoenix at Houma Armory,1000 Williams Blvd,Houma,LA,"""70364"""
101435,8,University of Phoenix at N. Richland Hills Learning Center,860 West Airport Freeway,Hurst,TX,"""76054"""
101435,8,University of Phoenix at Residence Inn by Marriott,14419 Firestone Blvd,LaMirada,CA,"""90638-5912"""
101435,8,University of Phoenix at The Buttes,2000 Westcourt Way,Tempe,AZ,"""85282-1005"""
101435,8,University of Phoenix at Woodlands Learning Center,24624 North Interstate,Spring,TX,"""77386"""
101435,9,University of Phoenix - Colorado Campus,10004 Park Meadows Drive,Lone Tree,CO,"""80124"""
101435,9,University of Phoenix at Antelope Valley Hospital,1600 West Avenue J,Lancaster,CA,"""93534-2814"""
101435,9,University of Phoenix at City of Tucson,1310 West Miracle Mile,Tucson,AZ,"""85705-3772"""
101435,9,University of Phoenix at Energy Plaza,201 Energy Parkway,Lafayette,LA,"""70508-3863"""
101435,9,University of Phoenix at Houston/Sugarland Learning Center,"16190 City Walk, Suite 200",Sugarland,TX,"""77479"""
101435,9,University of Phoenix at Norman Learning Center,1370 N. Interstate Drive,Norman,OK,"""73072-3393"""
101435,9,University of Phoenix at Stonecrest II,9665 Granite Ridge Drive,San Diego,CA,"""92123-2667"""
101435,10,University of Phoenix - Columbus Georgia Campus,7200 North Lake Drive,Columbus,GA,"""31909"""
101435,10,University of Phoenix at Essex House,44916 North 10th Street West,Lancaster,CA,"""93534-2314"""
101435,10,University of Phoenix at Holiday Inn Hotels/Resorts,3805 Murphy Canyon Road,San Diego,CA,"""92123-4404"""
101435,10,University of Phoenix at Lake Charles Armory,1111 1st Avenue,Lake Charles,LA,"""70601"""
101435,10,University of Phoenix at Novato Campus,75 Rowland Way,Novato,CA,"""94945-5001"""
101435,10,University of Phoenix at River Road Campus,555 E. River Road,Tucson,AZ,"""85704-5822"""
101435,10,University of Phoenix at Windsor Park Learning Center,8600 Fourwinds Drive,Windcrest,TX,"""78239-1979"""
101435,11,University of Phoenix - Columbus Ohio Campus,8415 Pulsar Place,Columbus,OH,"""43240-4032"""
101435,11,University of Phoenix at Camp Beauregard,"F Street, Bldg. 304",Pineville,LA,"""71360"""
101435,11,University of Phoenix at Kearny Mesa II,3880 Murphy Canyon Road,San Diego,CA,"""92123-4403"""
101435,11,University of Phoenix at Lancaster Annex,1202 West Avenue J,Lancaster,CA,"""93534-2902"""
101435,11,University of Phoenix at North Davis Learning Center,1366 Legend Hills Drive,Clearfield,UT,"""84015-1585"""
101435,11,University of Phoenix at Orange Park Learning Center,"505 Plaza Circle, Suite 100",Orange Park,FL,"""32073-9408"""
101435,11,University of Phoenix at TMC Healthcare,5301 E. Grant Road,Tucson,AZ,"""85712-2815"""
101435,12,University of Phoenix - Dallas Campus,12400 Coit Road,Dallas,TX,"""25251-2004"""
101435,12,University of Phoenix at Burlington Learning Center,One Van de Graaff Drive,Burlington,MA,"""01803-5188"""
101435,12,University of Phoenix at Kearny Messa III,"3870 Murphy Canyon Road, Suite 310",San Diego,CA,"""92123-4421"""
101435,12,University of Phoenix at Marine Corps Air Station - Yuma Education Building,850 Shaw Avenue,Yuma,AZ,"""85369-9132"""
101435,12,University of Phoenix at Oro Grande Elementary School,1250 Pawnee Drive,Lake Havasu City,AZ,"""86406-8764"""
101435,12,University of Phoenix at Pleasant Grove Learning Center,2174 West Grove Park,Pleasant Grove,UT,"""84062-6711"""
101435,12,University of Phoenix at Rio Mirada,1651 W. Avenue K,Lancaster,CA,"""93534-5929"""
101435,13,University of Phoenix - Detroit Campus,5480 Corporate Drive,Troy,MI,"""48098-2623"""
101435,13,University of Phoenix at Holiday Inn - Woburn,15 Middlesex Canal Park Road,Woburn,MA,"""01901-2201"""
101435,13,University of Phoenix at Lathrop Campus (San Joaquin Valley),17000 S. Harlan Road,Lathrop,CA,"""95330-8738"""
101435,13,University of Phoenix at Page District Board Room,500 S. Navajo,Page,AZ,"""86040-1927"""
101435,13,University of Phoenix at San Francisco Learning Center,"1 Front Street, Suite 200",San Francisco,CA,"""94111-5398"""
101435,13,University of Phoenix at U.S. Army Yuma Proving Ground,"301 C Street, Building 501",Yuma,AZ,"""85365-9498"""
101435,13,University of Phoenix at Utah Valley Regional Medical Center,1034 North 500 West,Provo,UT,"""84604-3380"""
